,mean_net,mean_net_to_nefesh,oni_threshold_net_to_nefesh,oni_hb_net_to_nefesh,oni_nefashot_net_to_nefesh,oni_threshold_bruto_to_nefesh,oni_hb_bruto_to_nefesh,oni_nefashot_bruto_to_nefesh,oni_threshold_total_bruto_to_nefesh,oni_hb_total_bruto_to_nefesh,oni_nefashot_total_bruto_to_nefesh,oni_threshold_total_net_to_nefesh,oni_hb_total_net_to_nefesh,oni_nefashot_total_net_to_nefesh
2014,16565.55782530345,6333.1179281738605,2853.5,0.14850110194561172,0.13233743843525364,3212.8301886792456,0.16718772255971856,0.14599246175435768,3874.0,0.14109305613009762,0.13101149756399025,3506.40625,0.12450985904566828,0.11800348687849561
2015,16936.962111302673,6505.414161295948,2884.905660377359,0.14840820543439054,0.12421638325917005,3277.169811320755,0.1711402186311559,0.14197891791413997,3931.875,0.1350248377245318,0.12259930083209096,3550.1886792452833,0.12091904462339031,0.11129072025998343
2016,17211.638892930958,6644.87163774313,2988.5333333333333,0.14226772283008804,0.12220506367047487,3377.3584905660377,0.16051053035251917,0.13725419455528357,4073.59375,0.13283375753018992,0.12384920274324426,3656.9333333333334,0.1196410823415548,0.11279396477876265
2017,18047.76180939834,6893.67075489223,3187.2,0.1401206764121504,0.11735681744124701,3615.0,0.1575875824575986,0.13047080424008498,4295.660377358491,0.13320227434779655,0.12132635402157808,3875.0,0.11630868406913394,0.10901339799403155
2018,18773.33377446411,7266.849969192515,3306.0,0.1439866219528888,0.12336678199684303,3762.0,0.1619469616472642,0.13725029978489023,4472.0,0.12816314237169393,0.11926086924663037,3996.0,0.1120898423218111,0.10558521759910813
